level_id,term_id,course_id,grade_code,student_id
GR,2171,111756,A,102524
GR,2171,115594,A-,102524
GR,2174,115601,S,102524
GR,2174,150896,A,102524
GR,2177,115601,0,102524
GR,2181,109380,x,102524
GR,2184,109380,x,102524
GR,2191,109380,x,102524
GR,2194,109380,x,102524
UG,2151,110445,B,104216
UG,2151,113043,C+,104216
UG,2151,172204,B-,104216
UG,2151,176291,B-,104216
UG,2154,113059,A,104216
UG,2154,113065,B,104216
UG,2154,119316,A-,104216
UG,2154,120872,F,104216
UG,2157,120872,D-,104216
UG,2161,109718,C,104216
UG,2161,123386,C-,104216
UG,2161,123386,x,104216
UG,2161,172207,B,104216
UG,2164,117034,x,104216
UG,2164,117034,A,104216
UG,2164,172203,C,104216
UG,2164,172208,C+,104216
UG,2167,113077,S,104216
UG,2171,122547,B-,104216
UG,2171,123386,B,104216
UG,2171,123386,x,104216
UG,2174,106580,F,104216
UG,2174,106580,x,104216
UG,2174,109494,C+,104216
UG,2174,109494,x,104216
UG,2174,120872,C+,104216
UG,2174,122546,C,104216
UG,2177,106580,B-,104216
UG,2177,106580,x,104216
GR,2131,115509,B,101498
GR,2131,115522,C,101498
GR,2134,115530,A,101498
GR,2134,178065,A,101498
GR,2137,115552,A,101498
GR,2137,150170,B,101498
GR,2141,115535,A,101498
GR,2141,115564,A-,101498
GR,2144,115518,A+,101498
GR,2144,115540,B-,101498
GR,2147,175208,B+,101498
GR,2147,178457,A+,101498
UG,2081,170574,A-,101498
GR,2094,113085,A,102035
GR,2094,172215,A,102035
GR,2101,113167,A,102035
GR,2101,123882,A-,102035
GR,2101,150362,A+,102035
GR,2101,150994,A,102035
GR,2104,113144,A,102035
GR,2104,123976,A,102035
GR,2104,172232,A,102035
GR,2111,113142,A,102035
GR,2111,113154,A,102035
GR,2111,172234,A,102035
GR,2114,113151,A,102035
GR,2114,172228,A+,102035
GR,2114,172229,A,102035
GR,2114,179351,A,102035
UG,2061,110057,x,102035
UG,2061,110057,A,102035
UG,2061,110446,x,102035
UG,2061,110446,B,102035
UG,2061,115694,A-,102035
UG,2061,115694,x,102035
UG,2061,115708,A,102035
UG,2061,115708,x,102035
UG,2064,105611,x,102035
UG,2064,105611,B+,102035
UG,2064,110445,x,102035
UG,2064,110445,A,102035
UG,2064,115710,B+,102035
UG,2064,120872,A-,102035
UG,2064,122439,A-,102035
UG,2071,107569,A-,102035
UG,2071,115712,B,102035
UG,2071,115743,A,102035
UG,2071,119634,x,102035
UG,2071,119634,A,102035
UG,2074,115750,A-,102035
UG,2074,115752,A,102035
UG,2074,115756,A,102035
UG,2074,122443,A,102035
UG,2074,122593,x,102035
UG,2074,122593,A-,102035
UG,2081,105609,A,102035
UG,2081,115722,A+,102035
UG,2081,115794,A-,102035
UG,2081,117020,A,102035
UG,2081,122441,A,102035
UG,2084,105660,A,102035
UG,2084,105686,A+,102035
UG,2084,105686,x,102035
UG,2084,115768,A,102035
UG,2084,122445,A,102035
UG,2087,123386,A+,102035
UG,2087,123386,x,102035
UG,2091,105695,x,102035
UG,2091,105695,A,102035
GR,2061,113142,A-,100317
GR,2064,113144,A,100317
GR,2181,113154,A,101685
GR,2181,113167,A,101685
GR,2181,185677,S,101685
GR,2184,150362,A,101685
GR,2184,181942,A-,101685
GR,2184,183979,A,101685
GR,2191,113150,A,101685
GR,2191,172215,A,101685
GR,2191,186582,A,101685
GR,2194,113144,0,101685
GR,2194,123947,0,101685
GR,2194,172231,0,101685
GR,2091,115509,R,100818
GR,2091,115522,R,100818
GR,2191,172214,A,104215
GR,2191,172215,A,104215
GR,2191,183979,A,104215
GR,2194,113097,0,104215
GR,2194,113167,0,104215
GR,2194,189242,0,104215
GR,2201,113140,0,104215
GR,2201,172217,0,104215
UG,2151,106580,A,104215
UG,2151,106580,x,104215
UG,2151,115691,x,104215
UG,2151,115691,A+,104215
UG,2154,107477,B-,104215
UG,2154,117020,A,104215
UG,2161,170587,A+,104215
UG,2164,115694,A,104215
UG,2164,115694,x,104215
UG,2164,118727,A,104215
UG,2164,187074,S,104215
UG,2167,110670,A,104215
UG,2167,186353,S,104215
UG,2171,119634,A,104215
UG,2171,119634,x,104215
UG,2174,119635,B,104215
UG,2174,119635,x,104215
UG,2174,119649,A+,104215
UG,2174,119649,x,104215
UG,2181,105686,B+,104215
UG,2181,105686,x,104215
UG,2181,186923,A+,104215
UG,2181,187546,A,104215
UG,2184,105694,x,104215
UG,2184,105694,A+,104215
UG,2184,118701,A,104215
GR,2064,115509,A,102007
GR,2064,115511,A,102007
GR,2064,115544,A,102007
GR,2064,115548,A-,102007
GR,2064,115550,B+,102007
GR,2067,115540,A,102007
GR,2067,115546,B,102007
GR,2067,115552,A,102007
GR,2071,115510,A-,102007
GR,2071,115549,A,102007
GR,2071,115564,A,102007
GR,2071,115580,S,102007
GR,2061,115509,B+,100351
GR,2061,115511,A,100351
GR,2061,115522,B,100351
GR,2061,115549,B,100351
GR,2064,115548,B,100351
GR,2064,115550,B+,100351
GR,2064,115552,B+,100351
GR,2064,115573,A-,100351
GR,2067,115510,B,100351
GR,2067,115533,B+,100351
GR,2067,115543,A-,100351
GR,2067,115586,B-,100351
GR,2081,115509,A,103200
GR,2081,115511,A+,103200
GR,2081,115540,A,103200
GR,2081,115552,A,103200
GR,2084,115510,A,103200
GR,2084,115541,A,103200
GR,2084,115564,A,103200
GR,2084,115586,A,103200
GR,2087,115542,A+,103200
GR,2087,115544,B,103200
GR,2087,115546,A,103200
GR,2087,150169,B+,103200
UG,2061,107659,B+,103200
UG,2061,111286,x,103200
UG,2061,111286,A-,103200
UG,2061,113043,B-,103200
UG,2061,117286,A+,103200
UG,2061,117286,x,103200
UG,2064,107647,A-,103200
UG,2064,107791,B+,103200
UG,2064,109819,A-,103200
UG,2064,109819,x,103200
UG,2064,150423,A,103200
UG,2067,107788,A,103200
UG,2071,107629,A-,103200
UG,2071,107708,A,103200
UG,2071,107767,A,103200
UG,2071,122546,B+,103200
UG,2071,122547,A,103200
UG,2071,122581,A,103200
UG,2074,107584,A,103200
UG,2074,107794,A,103200
UG,2074,109821,A,103200
UG,2074,109821,x,103200
UG,2074,122310,A-,103200
GR,2161,113167,B,103959
GR,2161,172214,A,103959
GR,2161,183979,A-,103959
GR,2161,184280,A-,103959
GR,2164,113140,A-,103959
GR,2164,113168,A-,103959
GR,2164,172217,B+,103959
GR,2164,185933,B+,103959
GR,2167,150895,A,103959
GR,2167,172243,A,103959
GR,2171,113139,B,103959
GR,2171,113664,B,103959
GR,2141,115509,A-,102776
GR,2141,115549,A,102776
GR,2141,115552,A-,102776
GR,2141,115566,B,102776
GR,2144,115530,A-,102776
GR,2144,115535,A,102776
GR,2144,115540,A-,102776
GR,2144,115541,A-,102776
GR,2144,178065,A-,102776
GR,2147,115531,A-,102776
GR,2147,115533,A,102776
GR,2147,115564,A,102776
GR,2147,115573,A-,102776
GR,2131,115516,B,104002
GR,2131,115549,A,104002
GR,2131,115552,A,104002
GR,2131,178065,A,104002
GR,2134,115541,A,104002
GR,2134,115548,A,104002
GR,2134,115550,A,104002
GR,2134,115563,A,104002
GR,2134,115564,A-,104002
GR,2137,115509,A,104002
GR,2137,115533,B+,104002
GR,2137,150974,A,104002
GR,2191,113097,A+,100290
GR,2191,113142,A,100290
GR,2191,172214,B+,100290
GR,2191,189242,B,100290
GR,2194,113145,0,100290
GR,2194,113666,0,100290
GR,2194,172217,0,100290
GR,2194,185933,0,100290
GR,2201,113139,0,100290
GR,2081,115509,A,103947
GR,2081,115518,A,103947
GR,2081,115522,A,103947
GR,2081,115552,A-,103947
GR,2084,115524,B-,103947
GR,2084,115525,B,103947
GR,2084,115526,B,103947
GR,2084,115561,A-,103947
GR,2087,115519,B+,103947
GR,2087,115580,S,103947
GR,2087,115586,A+,103947
GR,2087,150169,A-,103947
GR,2061,113255,G,103185
GR,2061,113274,S,103185
GR,2064,113161,B,103185
GR,2064,113274,S,103185
GR,2064,121415,B,103185
GR,2161,113167,B+,103384
GR,2161,172215,A,103384
GR,2161,181942,A-,103384
GR,2161,183979,B+,103384
GR,2164,113140,A-,103384
GR,2164,113168,B+,103384
GR,2164,172217,C+,103384
GR,2164,185933,B+,103384
GR,2167,150362,B+,103384
GR,2167,172243,A,103384
GR,2171,184280,A-,103384
GR,2141,113149,A,100833
GR,2144,113144,A-,100833
GR,2161,113085,A,100833
GR,2164,172210,A+,100833
GR,2191,113097,B-,103965
GR,2191,113142,A,103965
GR,2191,113167,A+,103965
GR,2191,183979,B+,103965
GR,2194,113168,0,103965
GR,2194,172217,0,103965
GR,2194,189242,0,103965
GR,2201,113140,0,103965
GR,2201,113153,0,103965
GR,2201,172215,0,103965
GR,2201,184280,0,103965
GR,2121,113142,B,100219
GR,2121,113150,B,100219
GR,2121,113153,B-,100219
GR,2121,150362,B,100219
GR,2121,172215,C-,100219
GR,2124,113139,C-,100219
GR,2124,113149,A,100219
GR,2124,113151,B,100219
GR,2124,172228,B,100219
GR,2127,172247,G,100219
GR,2127,172247,G,100219
GR,2131,113085,A,100219
GR,2131,113140,A-,100219
GR,2131,172215,A,100219
GR,2131,181942,B,100219
GR,2134,113197,G,100219
GR,2151,113085,B+,101830
GR,2151,113149,B+,101830
GR,2151,113167,A,101830
GR,2151,123976,B+,101830
GR,2151,185677,S,101830
GR,2154,113140,A-,101830
GR,2154,113142,B,101830
GR,2154,123973,B,101830
GR,2154,172229,A-,101830
GR,2161,113153,B+,101830
GR,2161,113154,A-,101830
GR,2161,123977,B,101830
GR,2161,172215,A,101830
GR,2164,150994,B+,101830
GR,2097,115509,A,100010
GR,2097,115547,A,100010
GR,2097,115552,A+,100010
GR,2097,172198,A,100010
GR,2101,112335,A,100010
GR,2101,115529,A,100010
GR,2101,115569,A,100010
GR,2101,178065,A,100010
GR,2104,115530,A,100010
GR,2104,115532,A,100010
GR,2104,115581,S,100010
GR,2107,106995,A,100010
GR,2107,115571,A,100010
GR,2107,172199,A+,100010
GR,2071,115509,B+,102282
GR,2071,115511,A+,102282
GR,2071,115540,A,102282
GR,2071,115554,A,102282
GR,2074,115510,A,102282
GR,2074,115541,A,102282
GR,2074,115564,A,102282
GR,2074,115586,A,102282
GR,2077,115543,A-,102282
GR,2077,115580,S,102282
GR,2077,115586,A,102282
GR,2077,150974,A,102282
UG,2107,120197,A,102282
GR,2191,113167,B,102875
GR,2191,172217,A-,102875
GR,2191,181942,B,102875
GR,2191,183979,B+,102875
GR,2194,113140,0,102875
GR,2194,113145,0,102875
GR,2194,113168,0,102875
GR,2194,189242,0,102875
GR,2201,113142,0,102875
GR,2201,113144,0,102875
GR,2201,172237,0,102875
GR,2077,115511,A,101765
GR,2081,115510,A,101765
GR,2084,115509,B,101765
GR,2084,115517,A-,101765
GR,2084,115537,G,101765
GR,2101,115516,A,101765
GR,2101,115535,A,101765
GR,2101,115552,A,101765
GR,2104,115541,B+,101765
GR,2104,115560,A+,101765
GR,2104,115564,A,101765
GR,2107,115533,A,101765
GR,2111,178461,A-,101765
GR,2131,113085,A,102199
GR,2131,113140,A,102199
GR,2131,113142,A-,102199
GR,2131,113167,A-,102199
GR,2131,115059,S,102199
GR,2134,113138,A,102199
GR,2134,113168,A-,102199
GR,2134,172217,A-,102199
GR,2134,172247,A,102199
GR,2141,113150,B,102199
GR,2141,123444,A-,102199
GR,2141,172234,A-,102199
GR,2144,105866,A,102199
GR,2144,172214,A,102199
GR,2091,115554,A-,103925
GR,2091,115588,A,103925
GR,2091,115589,A,103925
GR,2094,108979,A,103925
GR,2094,115586,A,103925
GR,2094,115597,A,103925
GR,2097,121408,A-,103925
GR,2097,150974,A,103925
GR,2101,115594,A,103925
GR,2101,119828,A-,103925
GR,2101,123818,B+,103925
GR,2104,115601,S,103925
GR,2111,115601,S,103925
GR,2114,115601,S,103925
GR,2121,109380,x,103925
GR,2124,109380,x,103925
GR,2131,109380,x,103925
GR,2134,109380,x,103925
GR,2141,115601,S,103925
GR,2101,115509,A,103311
GR,2101,115518,A-,103311
GR,2101,115522,B+,103311
GR,2101,115552,A,103311
GR,2104,115524,A,103311
GR,2104,115525,A,103311
GR,2104,115526,A-,103311
GR,2104,115561,B+,103311
GR,2107,115516,A,103311
GR,2107,115519,A,103311
GR,2107,150169,A,103311
GR,2107,178457,A+,103311
GR,2067,115509,B+,100801
GR,2067,115511,A,100801
GR,2067,115540,A-,100801
GR,2067,115552,B,100801
GR,2071,115510,A-,100801
GR,2071,115535,A-,100801
GR,2071,115549,B+,100801
GR,2071,115564,A,100801
GR,2074,115541,A,100801
GR,2074,115548,A,100801
GR,2074,115580,S,100801
GR,2074,115586,A,100801
GR,2134,105686,B,102961
GR,2134,105686,x,102961
GR,2137,113097,B+,102961
GR,2137,172214,A,102961
GR,2144,113151,B+,102961
GR,2184,113142,B+,102523
GR,2184,150362,B,102523
GR,2184,150994,A-,102523
GR,2184,172215,W,102523
GR,2184,185677,S,102523
GR,2191,123976,B+,102523
GR,2191,172217,B+,102523
GR,2191,172228,A-,102523
GR,2191,186582,A-,102523
GR,2194,113145,0,102523
GR,2194,113154,0,102523
GR,2194,113167,0,102523
GR,2194,185933,0,102523
GR,2201,113153,0,102523
GR,2181,115509,A,100302
GR,2181,115527,A,100302
GR,2181,115552,A,100302
GR,2181,115566,A,100302
GR,2184,115515,B+,100302
GR,2184,115540,A,100302
GR,2184,115564,B,100302
GR,2184,178065,A-,100302
GR,2187,115531,B,100302
GR,2187,115580,S,100302
GR,2187,150974,A,100302
GR,2187,175208,A,100302
GR,2061,115540,A,100885
GR,2061,115580,S,100885
GR,2064,115558,A,100885
GR,2064,115579,A,100885
GR,2201,105844,0,102725
GR,2201,178043,x,102725
GR,2201,178043,0,102725
UG,2151,107600,A-,102725
UG,2151,109323,S,102725
UG,2154,105611,x,102725
UG,2154,105611,A+,102725
UG,2154,117106,x,102725
UG,2154,117106,A+,102725
UG,2161,105686,A+,102725
UG,2161,105686,x,102725
UG,2161,105694,A+,102725
UG,2161,105694,x,102725
UG,2161,110445,x,102725
UG,2161,110445,A,102725
UG,2161,111083,A,102725
UG,2164,105660,A,102725
UG,2164,105695,A,102725
UG,2164,105695,x,102725
UG,2164,111289,A,102725
UG,2164,111289,x,102725
UG,2164,123404,A+,102725
UG,2164,123406,A+,102725
UG,2171,105761,A+,102725
UG,2171,105761,x,102725
UG,2171,111290,x,102725
UG,2171,111290,A,102725
UG,2171,123418,A+,102725
UG,2171,183313,S,102725
UG,2174,105821,S,102725
UG,2174,122593,A,102725
UG,2174,122593,x,102725
UG,2174,123412,A,102725
UG,2174,182575,A+,102725
UG,2174,184372,A,102725
UG,2181,117020,A+,102725
UG,2181,123402,A+,102725
UG,2181,186481,A+,102725
UG,2181,186481,x,102725
UG,2184,105821,S,102725
UG,2184,123407,A+,102725
UG,2184,178080,A,102725
UG,2184,186142,A+,102725
UG,2191,105697,x,102725
UG,2191,105697,A+,102725
UG,2191,105699,A+,102725
UG,2191,105699,x,102725
UG,2194,105762,0,102725
UG,2194,105774,0,102725
UG,2194,105774,x,102725
GR,2131,182639,B+,103496
GR,2131,182643,B+,103496
GR,2134,182641,C-,103496
GR,2134,182644,C+,103496
GR,2134,182645,B,103496
GR,2141,178893,B+,103496
GR,2144,177841,B-,103496
GR,2144,182642,B+,103496
GR,2161,179973,B+,103496
GR,2171,178559,B+,103496
GR,2171,182649,B+,103496
GR,2181,182641,A-,103496
UG,2091,105694,C,103496
UG,2091,105694,x,103496
UG,2091,105695,W,103496
UG,2091,105695,x,103496
UG,2094,105695,x,103496
UG,2094,105695,R,103496
UG,2094,105762,x,103496
UG,2094,105762,R,103496
UG,2111,115913,R,103496
UG,2111,170615,R,103496
GR,2111,113085,A-,101020
GR,2111,113167,A,101020
GR,2111,123882,A,101020
GR,2111,172214,A,101020
GR,2114,113149,A-,101020
GR,2114,113168,A,101020
GR,2114,172217,A,101020
GR,2121,113142,A,101020
GR,2121,113154,B+,101020
GR,2121,172215,A,101020
GR,2124,113138,B+,101020
GR,2124,179351,A,101020
GR,2151,113085,B,103871
GR,2151,113167,A-,103871
GR,2151,115059,S,103871
GR,2151,172214,A,103871
GR,2151,183979,B+,103871
GR,2154,113138,A-,103871
GR,2154,113139,B+,103871
GR,2154,113168,B,103871
GR,2154,172217,A,103871
GR,2161,113145,A,103871
GR,2161,113153,A-,103871
GR,2161,172234,A,103871
GR,2161,181942,A,103871
GR,2061,113154,A,100888
GR,2061,113181,A-,100888
GR,2061,150362,A-,100888
GR,2111,115509,A,102963
GR,2111,115569,A-,102963
GR,2114,115530,A,102963
GR,2114,178065,A-,102963
GR,2117,115552,A+,102963
GR,2117,172198,A+,102963
GR,2121,115581,S,102963
GR,2121,172199,A+,102963
GR,2124,115529,A-,102963
GR,2124,115532,A+,102963
GR,2127,150974,A,102963
GR,2127,178459,A,102963
GR,2107,115509,A+,104561
GR,2107,115552,A+,104561
GR,2111,115522,A-,104561
GR,2111,178065,A,104561
GR,2114,115531,A,104561
GR,2114,115564,A,104561
GR,2117,115533,A+,104561
GR,2117,150974,A,104561
GR,2131,115529,A-,104561
GR,2131,115535,A,104561
GR,2134,115530,A,104561
GR,2134,178461,A-,104561
GR,2094,123931,A,101274
GR,2094,172214,B+,101274
GR,2094,177101,B+,101274
GR,2094,177102,A,101274
GR,2097,150121,B+,101274
GR,2101,123930,B+,101274
GR,2101,123947,B+,101274
GR,2101,123967,B,101274
GR,2101,123973,A,101274
GR,2104,123929,A-,101274
GR,2104,123959,A,101274
GR,2104,123993,S,101274
GR,2104,172215,B+,101274
GR,2151,123920,A-,104183
GR,2151,123947,A,104183
GR,2151,123973,A,104183
GR,2154,123965,A,104183
GR,2154,123975,A,104183
GR,2154,177101,A,104183
GR,2161,123930,B+,104183
GR,2161,123976,A,104183
GR,2161,123977,A,104183
GR,2161,177102,A,104183
GR,2164,123949,B,104183
GR,2164,123986,A,104183
GR,2164,172229,A+,104183
GR,2141,115509,A,101475
GR,2141,115529,A-,101475
GR,2141,115552,A,101475
GR,2141,178461,A,101475
GR,2144,115530,A,101475
GR,2144,115564,A-,101475
GR,2144,178065,A-,101475
GR,2144,178460,A,101475
GR,2147,115533,A,101475
GR,2147,178459,A,101475
GR,2147,180520,S,101475
GR,2147,182546,A,101475
GR,2147,182546,A,101475
GR,2147,182546,A+,101475
GR,2171,113140,B+,101099
GR,2171,113154,B,101099
GR,2171,113167,B+,101099
GR,2171,187460,S,101099
GR,2174,113149,B+,101099
GR,2174,172215,A,101099
GR,2174,172217,B+,101099
GR,2174,185933,B+,101099
GR,2181,113145,B,101099
GR,2181,172245,A,101099
GR,2181,184280,B+,101099
GR,2184,113139,B,101099
GR,2184,113168,B,101099
GR,2131,113085,A,101857
GR,2131,113149,A,101857
GR,2131,113167,B,101857
GR,2131,115059,NC,101857
GR,2131,150362,A,101857
GR,2134,113139,A,101857
GR,2134,113145,A,101857
GR,2134,113168,A,101857
GR,2134,172217,B+,101857
GR,2141,105863,C+,101857
GR,2141,150963,B,101857
GR,2141,172215,B+,101857
GR,2144,105866,A,101857
GR,2144,172214,A,101857
GR,2147,113171,A,102577
GR,2157,150362,B+,102577
GR,2061,115601,S,101160
GR,2064,115601,I,101160
GR,2067,115601,S,101160
GR,2071,115601,I,101160
GR,2074,115601,S,101160
GR,2077,115601,S,101160
GR,2081,109380,x,101160
GR,2084,109380,x,101160
GR,2094,109380,x,101160
GR,2091,115554,A,100026
GR,2091,115588,A+,100026
GR,2091,115589,A,100026
GR,2091,115599,S,100026
GR,2094,115586,A+,100026
GR,2094,115597,A,100026
GR,2094,121408,A+,100026
GR,2097,115515,A+,100026
GR,2097,115571,A,100026
GR,2101,115601,S,100026
GR,2104,115601,S,100026
GR,2104,175215,A,100026
GR,2107,109380,x,100026
GR,2111,109380,x,100026
GR,2114,109380,x,100026
GR,2117,109380,x,100026
GR,2151,113085,B+,101910
GR,2151,113167,A,101910
GR,2151,172215,A,101910
GR,2151,172234,A-,101910
GR,2151,185677,S,101910
GR,2154,113149,A-,101910
GR,2154,113168,A,101910
GR,2154,172217,A,101910
GR,2154,172235,A-,101910
GR,2161,113154,A-,101910
GR,2161,172243,A,101910
GR,2161,181942,A,101910
GR,2164,172243,A,101910
GR,2161,113085,A,101366
GR,2161,172214,A,101366
GR,2161,172215,A,101366
GR,2161,185677,S,101366
GR,2164,113142,A,101366
GR,2164,113149,A-,101366
GR,2164,113167,A,101366
GR,2164,183979,A-,101366
GR,2167,113153,A-,101366
GR,2171,113097,A,101366
GR,2171,113145,A,101366
GR,2171,184280,A,101366
GR,2174,172231,A,101366
UG,2121,110054,C+,103081
UG,2121,113043,B,103081
UG,2121,113065,W,103081
UG,2121,119316,F,103081
UG,2121,119316,x,103081
UG,2124,110542,F,103081
UG,2124,113065,F,103081
UG,2124,115629,F,103081
UG,2124,115629,x,103081
UG,2124,123386,x,103081
UG,2124,123386,F,103081
UG,2131,106573,A-,103081
UG,2131,107556,C,103081
UG,2131,113065,F,103081
UG,2131,115629,x,103081
UG,2131,115629,W,103081
UG,2131,119316,x,103081
UG,2131,119316,C+,103081
UG,2134,113058,D,103081
UG,2134,113065,C,103081
UG,2134,115629,x,103081
UG,2134,115629,W,103081
UG,2134,172204,C,103081
UG,2137,110470,B,103081
UG,2137,115629,x,103081
UG,2137,115629,A-,103081
UG,2141,113059,A-,103081
UG,2141,115703,C,103081
UG,2141,123386,F,103081
UG,2141,123386,x,103081
UG,2141,172205,F,103081
UG,2144,113058,G,103081
UG,2144,172205,G,103081
UG,2167,113058,A,103081
UG,2167,172201,B-,103081
GR,2117,113140,A+,101932
GR,2117,123882,A+,101932
GR,2117,172247,A,101932
GR,2121,113154,A,101932
GR,2121,150362,A+,101932
GR,2121,150994,A,101932
GR,2124,123976,A-,101932
GR,2124,123977,A,101932
GR,2124,172229,A,101932
GR,2131,123930,A,101932
GR,2131,123965,A,101932
GR,2131,177101,A+,101932
GR,2134,113145,A+,101932
GR,2134,113149,A,101932
GR,2151,105823,A,101932
GR,2151,105842,B,101932
GR,2151,105844,B+,101932
GR,2154,105824,A,101932
GR,2154,105847,A,101932
GR,2154,105850,A,101932
GR,2161,105838,A,101932
GR,2161,105858,A+,101932
GR,2161,105872,S,101932
GR,2161,184343,S,101932
GR,2164,105830,B,101932
GR,2164,105866,B+,101932
GR,2164,105896,A,101932
GR,2164,184343,S,101932
GR,2171,105872,S,101932
GR,2171,105872,S,101932
GR,2171,184343,S,101932
GR,2174,105872,S,101932
GR,2174,184343,S,101932
GR,2181,105872,S,101932
GR,2184,105872,S,101932
GR,2184,105907,A,101932
GR,2191,105872,S,101932
GR,2194,105872,0,101932
GR,2164,113167,A-,104202
GR,2164,150362,A+,104202
GR,2164,183979,A,104202
GR,2171,113142,A,104202
GR,2171,172217,A,104202
GR,2171,180587,A,104202
GR,2174,115060,S,104202
GR,2174,172215,A,104202
GR,2174,172236,A,104202
GR,2174,185933,A,104202
GR,2181,113140,A+,104202
GR,2181,113197,A,104202
GR,2181,172245,A,104202
GR,2181,185677,S,104202
GR,2184,113145,A,104202
GR,2184,172253,A,104202
GR,2184,179351,A,104202
GR,2191,113199,A,104202
GR,2191,179351,A,104202
GR,2191,184280,A+,104202
GR,2194,113149,0,104202
GR,2194,172210,0,104202
GR,2194,172253,0,104202
GR,2151,115509,A+,100705
GR,2151,115552,A,100705
GR,2154,115541,B,100705
GR,2154,178065,A-,100705
GR,2161,115549,A,100705
GR,2161,183926,A,100705
GR,2164,115518,B+,100705
GR,2164,115554,A,100705
GR,2171,115566,A,100705
GR,2174,115535,C+,100705
GR,2181,186446,A,100705
GR,2184,115564,A,100705
UG,2084,105435,A,100705
UG,2091,107572,A-,100705
UG,2091,107575,x,100705
UG,2091,107575,C,100705
UG,2091,109325,A-,100705
UG,2091,110781,B,100705
UG,2091,110781,x,100705
UG,2094,107574,A-,100705
UG,2094,107650,A,100705
UG,2094,110445,A-,100705
UG,2094,110445,x,100705
UG,2094,117097,A,100705
UG,2094,119608,B,100705
UG,2101,107585,A,100705
UG,2101,107638,A,100705
UG,2101,107699,A,100705
UG,2101,110446,A-,100705
UG,2101,110446,x,100705
UG,2101,115378,B,100705
UG,2104,107593,A,100705
UG,2104,107639,B,100705
UG,2104,110565,A+,100705
UG,2104,119243,B,100705
UG,2104,119243,x,100705
UG,2104,178552,A,100705
UG,2111,107600,B+,100705
UG,2111,107791,A+,100705
UG,2111,110482,x,100705
UG,2111,110482,B+,100705
UG,2111,120872,D,100705
UG,2111,150384,A+,100705
UG,2114,107603,A,100705
UG,2114,107641,A,100705
UG,2114,110501,x,100705
UG,2114,110501,A,100705
UG,2114,110528,B+,100705
UG,2114,120872,B+,100705
UG,2114,150393,A,100705
UG,2121,107514,B+,100705
UG,2121,107794,A,100705
UG,2121,120928,x,100705
UG,2121,120928,A-,100705
UG,2121,123387,B,100705
GR,2101,115509,A-,103070
GR,2101,115518,A,103070
GR,2101,115522,B+,103070
GR,2101,115552,A,103070
GR,2104,115540,A,103070
GR,2104,115560,A+,103070
GR,2104,115564,B+,103070
GR,2104,115580,S,103070
GR,2104,178065,A-,103070
GR,2107,115542,A-,103070
GR,2107,115543,A,103070
GR,2107,150974,A,103070
GR,2061,115509,B,100098
GR,2061,115510,A,100098
GR,2061,115511,A,100098
GR,2061,115540,A,100098
GR,2064,115516,A,100098
GR,2064,115541,A,100098
GR,2064,115573,A-,100098
GR,2064,115580,S,100098
GR,2067,115546,A-,100098
GR,2067,115552,B+,100098
GR,2067,115564,A,100098
GR,2067,115586,B+,100098
GR,2117,115509,A,100686
GR,2117,115552,A+,100686
GR,2121,115569,A,100686
GR,2121,178065,A,100686
GR,2124,115530,A,100686
GR,2124,115532,A+,100686
GR,2127,172198,A+,100686
GR,2127,178459,A,100686
GR,2131,107006,A,100686
GR,2131,112421,A,100686
GR,2131,115529,A,100686
GR,2131,183063,A,100686
GR,2134,115581,S,100686
GR,2101,113085,A+,101923
GR,2101,113142,A-,101923
GR,2101,113150,A,101923
GR,2101,115554,A,101923
GR,2104,113144,A,101923
GR,2104,113149,A,101923
GR,2104,172215,A,101923
GR,2104,172247,A,101923
GR,2104,177337,A,101923
GR,2107,172247,A,101923
GR,2111,172210,A,101923
GR,2111,172234,B+,101923
GR,2111,179351,A,101923
GR,2171,113097,A,102538
GR,2171,113167,A,102538
GR,2171,172215,A,102538
GR,2171,172217,A,102538
GR,2174,105863,B-,102538
GR,2174,113139,W,102538
GR,2174,113144,B+,102538
GR,2174,172231,A,102538
GR,2171,115509,A,101638
GR,2171,115519,A-,101638
GR,2171,115522,A,101638
GR,2171,115552,A+,101638
GR,2174,115524,A,101638
GR,2174,115525,C,101638
GR,2174,115526,B+,101638
GR,2174,115561,B,101638
GR,2177,115517,A,101638
GR,2177,150169,A,101638
GR,2177,178457,A,101638
GR,2177,186173,A,101638
GR,2101,115509,A,100600
GR,2101,115516,A,100600
GR,2101,115552,A,100600
GR,2101,178065,A,100600
GR,2104,115537,A,100600
GR,2104,115540,A,100600
GR,2104,115564,A,100600
GR,2104,115573,A-,100600
GR,2107,115571,A,100600
GR,2107,115580,S,100600
GR,2107,115586,A,100600
GR,2107,150974,A,100600
GR,2141,113197,A,102168
GR,2141,113199,A,102168
GR,2141,172234,A-,102168
GR,2141,172236,A,102168
GR,2144,113140,A-,102168
GR,2144,172210,A,102168
GR,2144,172235,A,102168
GR,2147,179351,A,102168
GR,2151,113154,B-,102168
GR,2151,121479,A,102168
GR,2151,182511,x,102168
GR,2151,182511,B+,102168
GR,2154,113138,B+,102168
GR,2154,172253,A,102168
GR,2154,184745,B+,102168
GR,2157,113142,A-,102168
GR,2161,172254,S,102168
GR,2161,186777,A,102168
GR,2164,172254,S,102168
GR,2171,172254,S,102168
GR,2174,109380,x,102168
